336
79,1.614035,2.025157,313
80,1.624060,2.006192,315
81,1.641604,1.984848,317
82,1.654912,1.961194,318
83,1.665829,1.944282,320
84,1.681818,1.919308,320
85,1.697970,1.900568,321
86,1.710660,1.882682,323
87,1.721939,1.859504,323
88,1.741688,1.845528,324
89,1.757732,1.823529,324
90,1.774611,1.807388,325
91,1.787565,1.792208,327
92,1.804178,1.776350,326
93,1.819372,1.759494,328
94,1.834211,1.742500,328
95,1.848404,1.720297,326
96,1.868633,1.708333,326
97,1.884409,1.693237,328
98,1.905149,1.677804,328
99,1.920548,1.661137,326
100,1.941828,1.645540,325
101,1.958449,1.632794,327
102,1.983099,1.614679,325
103,2.002833,1.599548,326
104,2.025714,1.589686,326
105,2.046377,1.572383,324
106,2.070796,1.553097,321
107,2.095808,1.538462,319
108,2.127660,1.521739,318
109,2.149390,1.512876,319
110,2.180124,1.496802,317
111,2.237180,1.466387,314
112,1.163895,4.375000,263
113,1.181176,4.148760,268
114,1.198135,3.953846,273
115,1.213303,3.805755,280
116,1.237647,3.627586,276
117,1.248276,3.503226,285
118,1.256125,3.397590,295
119,1.268722,3.310345,300
120,1.287946,3.205555,300
121,1.300885,3.111111,304
122,1.312910,3.045685,310
123,1.328228,2.975490,312
124,1.327731,2.925926,325
125,1.348291,2.855204,323
126,1.347023,2.827586,336
127,1.359343,2.769875,338
128,1.380753,2.704918,335
129,1.382114,2.677165,345
130,1.400000,2.621622,343
131,1.410678,2.573034,347
132,1.418699,2.547445,352
133,1.428283,2.516014,355
134,1.428008,2.487972,365
135,1.438114,2.456376,368
136,1.441860,2.439344,373
137,1.454369,2.400641,375
138,1.471513,2.370253,373
139,1.471154,2.353846,382
140,1.482558,2.318182,381
141,1.494186,2.294643,383
142,1.497143,2.278261,390
143,1.510557,2.248571,390
144,1.517176,2.226891,393
145,1.518797,2.213699,400
146,1.531309,2.186992,398
147,1.540797,2.171123,400
148,1.550094,2.152231,403
149,1.554717,2.129199,405
150,1.558659,2.124366,411
151,1.569288,2.100251,411
152,1.577570,2.083951,413
153,1.580407,2.070218,418
154,1.591497,2.059809,420
155,1.594844,2.042453,423
156,1.604052,2.025581,424
157,1.617537,2.002310,422
158,1.617216,2.002268,429
159,1.631285,1.977427,425
160,1.640596,1.962138,427
161,1.645756,1.956140,432
162,1.655493,1.936819,429
163,1.658672,1.925053,435
164,1.670391,1.912580,433
165,1.673432,1.901468,437
166,1.682746,1.885655,437
167,1.688889,1.876543,439
168,1.700374,1.856851,436
169,1.701299,1.848790,441
170,1.716165,1.833333,437
171,1.720149,1.822134,441
172,1.730189,1.808679,439
173,1.738636,1.796477,439
174,1.745731,1.782946,439
175,1.752852,1.773077,440
176,1.757576,1.760911,442
177,1.769674,1.752852,439
178,1.770992,1.741088,442
179,1.786822,1.729831,438
180,1.795720,1.715613,438
181,1.800388,1.704587,441
182,1.815686,1.692870,438
183,1.817121,1.682883,442
184,1.830709,1.672662,439
185,1.841897,1.661319,440
186,1.850598,1.647163,438
187,1.862000,1.636204,438
188,1.880081,1.628521,434
189,1.889571,1.615385,433
190,1.907025,1.608014,432
191,1.913580,1.595197,435
192,1.930962,1.585911,430
193,1.947034,1.576329,428
194,1.963753,1.563667,428
195,1.976293,1.554237,425
196,1.984946,1.540902,428
197,2.002169,1.533223,427
198,2.024176,1.524834,425
199,2.040000,1.512356,423
200,2.068337,1.500826,417
201,2.090069,1.490939,414
202,2.107477,1.478688,412
203,2.120930,1.470968,416
204,2.152019,1.458937,412
205,2.179803,1.441368,401
206,2.204489,1.430421,400
207,2.252577,1.405145,394
208,1.201405,4.310925,271
209,1.226829,4.089431,264
210,1.225166,3.964286,292
211,1.260241,3.735714,272
212,1.277251,3.593333,279
213,1.271150,3.530120,305
214,1.302752,3.380952,293
215,1.293869,3.326087,317
216,1.317391,3.223404,312
217,1.332613,3.147959,316
218,1.325253,3.109005,337
219,1.336673,3.045662,341
220,1.352941,2.964444,340
221,1.367347,2.900433,341
222,1.379032,2.861925,347
223,1.370937,2.845238,364
224,1.400802,2.751969,353
225,1.387218,2.753731,374
226,1.383093,2.746428,390
227,1.422780,2.641577,370
228,1.418216,2.631034,384
229,1.416968,2.616667,395
230,1.444444,2.548173,383
231,1.419411,2.575472,412
232,1.442068,2.520249,405
233,1.464220,2.470588,398
234,1.454386,2.474627,414
235,1.473968,2.428994,408
236,1.465398,2.426934,423
237,1.485816,2.380682,416
238,1.480274,2.377410,429
239,1.497382,2.344262,425
240,1.490725,2.351064,439
241,1.510381,2.309524,431
242,1.499168,2.310256,447
243,1.524055,2.268542,437
244,1.510744,2.267990,452
245,1.507341,2.253659,458
246,1.535354,2.218978,449
247,1.513776,2.213270,463
248,1.517018,2.192038,464
249,1.518578,2.165899,465
250,1.524272,2.145786,466
251,1.512780,2.123318,471
252,1.520064,2.099778,470
253,1.539088,2.081498,467
254,1.530645,2.063044,470
255,1.505529,2.031983,476
256,1.531401,2.019108,472
257,1.494523,1.985447,479
258,1.503937,1.969072,478
259,1.521531,1.954918,476
260,1.513471,1.933198,477
261,1.486025,1.902584,482
262,1.490654,1.887574,482
263,1.507886,1.878193,480
264,1.509464,1.861868,480
265,1.507087,1.843931,481
266,1.479134,1.812500,485
267,1.470046,1.792135,487
268,1.488336,1.788785,484
269,1.497653,1.775510,483
270,1.454407,1.740000,490
271,1.467791,1.733696,488
272,1.458841,1.715054,490
273,1.488336,1.727437,486
274,1.461069,1.696808,490
275,1.483721,1.693805,487
276,1.488336,1.684859,487
277,1.488336,1.670157,487
278,1.490654,1.658579,487
279,1.461069,1.630324,492
280,1.492980,1.635897,488
281,1.474576,1.611111,490
282,1.467791,1.595000,492
283,1.497653,1.600334,488
284,1.474576,1.576606,491
285,1.490654,1.571429,489
286,1.481424,1.558632,491
287,1.507087,1.561175,488
288,1.507087,1.551054,488
289,1.486025,1.523885,491
290,1.511848,1.531200,488
291,1.488336,1.502355,492
292,1.521463,1.514241,488
293,1.500000,1.490654,491
294,1.504717,1.481424,490
295,1.511848,1.476852,490
296,1.538585,1.481424,486
297,1.533654,1.467791,487
298,1.548544,1.467791,486
299,1.556098,1.461069,485
300,1.538585,1.439098,488
301,1.566285,1.445619,484
302,1.568852,1.434783,484
303,1.571429,1.426229,484
304,1.592346,1.428358,482
305,1.576606,1.411504,484
306,1.611111,1.424107,480
307,1.619289,1.415681,479
308,1.603015,1.393013,482
309,1.611111,1.390988,481
310,1.650000,1.401171,476
311,1.619289,1.371060,481
312,1.627551,1.365193,480
313,1.690813,1.390988,473
314,1.661458,1.363248,477
315,1.702847,1.375000,472
316,1.676007,1.347887,476
317,1.736842,1.371060,469
318,1.715054,1.347887,472
319,1.778810,1.371060,465
320,1.746350,1.340336,470
321,1.815939,1.363248,463
322,1.785448,1.336592,466
323,1.778810,1.321823,467
324,1.865497,1.349788,459
325,1.836852,1.323651,462
326,1.912000,1.344585,455
327,1.919679,1.337063,455
328,1.906374,1.318182,457
329,1.929435,1.314560,455
330,1.937247,1.303815,455
331,1.971134,1.306011,452
332,2.087912,1.330532,441
333,2.016878,1.293640,450
334,2.137387,1.319889,437
335,2.134228,1.294437,441
