336
158,1.664622,2.092545,476
159,1.674847,2.078680,479
160,1.687885,2.070529,479
161,1.694845,2.055000,479
162,1.706612,2.044554,480
163,1.711934,2.029268,483
164,1.724280,2.014423,486
165,1.734990,2.000000,485
166,1.740741,1.985916,489
167,1.752599,1.978873,486
168,1.762397,1.960919,492
169,1.770186,1.947608,492
170,1.782427,1.940774,490
171,1.791667,1.923937,494
172,1.800420,1.917226,491
173,1.812236,1.908889,492
174,1.822034,1.898455,492
175,1.832272,1.888403,492
176,1.844211,1.867804,499
177,1.853814,1.857749,498
178,1.863830,1.848101,498
179,1.875000,1.847134,493
180,1.886021,1.830898,497
181,1.898707,1.816495,498
182,1.908297,1.817048,494
183,1.923246,1.804527,494
184,1.934498,1.786290,499
185,1.946785,1.784553,493
186,1.957589,1.775304,492
187,1.975610,1.750491,499
188,1.986395,1.759036,490
189,2.004515,1.737769,495
190,2.016092,1.736634,489
191,2.036866,1.719844,492
192,2.049180,1.719057,485
193,2.063679,1.708984,485
194,2.080000,1.690249,489
195,2.101896,1.679924,489
196,2.125891,1.660482,493
197,2.142857,1.657303,486
198,2.159705,1.652256,482
199,2.180247,1.641264,483
200,2.195431,1.641366,472
201,2.220513,1.630885,471
202,2.240933,1.616822,470
203,2.260309,1.597450,476
204,2.289817,1.585895,475
205,2.309140,1.584871,464
206,2.333333,1.578558,460
207,2.377410,1.552158,463
208,1.213636,4.272000,343
209,1.233491,4.150794,334
210,1.254321,4.000000,323
211,1.254630,3.899281,344
212,1.264108,3.809524,355
213,1.300493,3.641379,331
214,1.307692,3.532468,341
215,1.306122,3.490909,361
216,1.301887,3.469274,390
217,1.336364,3.322034,366
218,1.353075,3.245902,368
219,1.361174,3.173684,373
220,1.374718,3.107143,375
221,1.380531,3.058824,384
222,1.373444,3.050691,408
223,1.381148,2.995556,415
224,1.387879,2.961207,423
225,1.393638,2.920833,431
226,1.408000,2.873469,431
227,1.415507,2.825397,436
228,1.443064,2.754941,424
229,1.421252,2.784387,458
230,1.438462,2.729927,455
231,1.449612,2.690647,454
232,1.459459,2.661972,458
233,1.471735,2.612457,456
234,1.485323,2.581633,458
235,1.476548,2.580328,476
236,1.500000,2.539216,467
237,1.506744,2.514469,469
238,1.509470,2.498433,479
239,1.500911,2.489426,496
240,1.529412,2.449848,482
241,1.532833,2.431548,488
242,1.539326,2.410557,491
243,1.528777,2.407932,509
244,1.528998,2.396694,521
245,1.540636,2.376022,521
246,1.563071,2.342466,508
247,1.560498,2.338667,522
248,1.561404,2.323760,530
249,1.573192,2.310881,529
250,1.577193,2.293367,533
251,1.578856,2.277500,541
252,1.600713,2.256281,531
253,1.581633,2.251816,552
254,1.610229,2.232274,538
255,1.616197,2.222760,541
256,1.603093,2.200472,552
257,1.619130,2.190588,549
258,1.618307,2.174014,553
259,1.624568,2.158621,553
260,1.621343,2.136055,556
261,1.609508,2.116071,562
262,1.627148,2.109131,559
263,1.635579,2.099778,558
264,1.633391,2.081140,559
265,1.627350,2.056155,563
266,1.617997,2.031983,565
267,1.627986,2.025478,564
268,1.627986,2.012658,564
269,1.601340,1.967078,570
270,1.624150,1.973140,567
271,1.597663,1.933333,572
272,1.614865,1.939148,569
273,1.620339,1.935223,568
274,1.597663,1.895049,573
275,1.592346,1.872798,574
276,1.595000,1.858252,574
277,1.592346,1.843931,575
278,1.624788,1.865497,570
279,1.622034,1.851064,571
280,1.597663,1.809074,575
281,1.592346,1.785448,576
282,1.595000,1.772222,576
283,1.600334,1.772222,576
284,1.616554,1.778810,573
285,1.603015,1.743169,576
286,1.630324,1.768946,572
287,1.635897,1.762431,571
288,1.613828,1.721223,575
289,1.616554,1.708929,575
290,1.624788,1.702847,575
291,1.622034,1.684859,575
292,1.627551,1.678947,575
293,1.624788,1.655709,576
294,1.638699,1.661458,574
295,1.635897,1.644330,575
296,1.655709,1.655709,572
297,1.664348,1.652850,571
298,1.655709,1.624788,573
299,1.684859,1.652850,568
300,1.681898,1.630324,569
301,1.693805,1.630324,568
302,1.676007,1.589701,572
303,1.699822,1.605705,568
304,1.708929,1.600334,567
305,1.727437,1.611111,565
306,1.705882,1.558632,569
307,1.736842,1.592346,564
308,1.752747,1.595000,563
309,1.727437,1.541063,567
310,1.765683,1.574013,562
311,1.762431,1.548544,563
312,1.778810,1.551054,561
313,1.768946,1.516640,563
314,1.782123,1.516640,562
315,1.782123,1.495312,563
316,1.840385,1.548544,555
317,1.826336,1.514241,558
318,1.829828,1.497653,558
319,1.869141,1.523885,553
320,1.851064,1.481424,556
321,1.883858,1.497653,553
322,1.921687,1.516640,549
323,1.957055,1.536116,545
324,1.969136,1.523885,544
325,1.941176,1.472308,548
326,1.961066,1.470046,546
327,2.031847,1.519048,539
328,2.049251,1.507087,538
329,2.066955,1.502355,537
330,2.044872,1.454407,540
331,2.036170,1.419881,542
332,2.162896,1.510269,528
333,2.131403,1.456621,533
334,2.150562,1.443439,532
335,2.215278,1.450000,528
