336
0,1.039683,4.366667,88
1,1.081301,4.030303,88
2,1.132231,3.605263,89
3,1.184874,3.204545,90
4,1.258621,2.920000,91
5,1.315789,2.727273,92
6,1.375000,2.524590,93
7,1.449541,2.393939,94
8,1.514019,2.250000,95
9,1.586538,2.142857,96
10,1.673267,2.036144,97
11,1.755102,1.954545,97
12,1.842105,1.861702,98
13,1.934783,1.797980,98
14,2.045455,1.730769,98
15,2.265060,1.634783,100
16,1.052632,4.444445,159
17,1.075221,4.189655,160
18,1.102679,3.920635,161
19,1.134529,3.666667,163
20,1.161435,3.453333,166
21,1.189189,3.300000,168
22,1.221720,3.139535,170
23,1.243243,3.000000,173
24,1.277273,2.867347,175
25,1.310502,2.759615,177
26,1.334862,2.645455,178
27,1.368664,2.560345,180
28,1.400000,2.487603,181
29,1.436620,2.409449,183
30,1.462264,2.348485,185
31,1.500000,2.282609,186
32,1.528846,2.223776,187
33,1.567961,2.167785,189
34,1.598039,2.130719,189
35,1.636816,2.069182,190
36,1.673367,2.030488,191
37,1.705584,1.976471,192
38,1.751295,1.942529,192
39,1.794737,1.905028,192
40,1.829787,1.869565,193
41,1.880435,1.830688,193
42,1.922652,1.793814,193
43,1.977401,1.767677,193
44,2.028736,1.738916,193
45,2.076471,1.705314,192
46,2.138554,1.674528,192
47,2.236025,1.621622,193
48,1.083110,4.439560,265
49,1.095109,4.287234,263
50,1.111413,4.131313,266
51,1.122667,3.934579,272
52,1.140212,3.814159,277
53,1.160858,3.669492,277
54,1.175532,3.536000,281
55,1.185864,3.431818,288
56,1.203655,3.340580,292
57,1.220472,3.229167,293
58,1.233161,3.152318,298
59,1.254593,3.083871,298
60,1.266319,2.993827,302
61,1.276923,2.946746,309
62,1.293059,2.874286,311
63,1.305128,2.812155,314
64,1.322997,2.752688,314
65,1.338462,2.704663,319
66,1.352185,2.656566,320
67,1.365729,2.617647,324
68,1.383033,2.574163,325
69,1.395887,2.537383,328
70,1.408740,2.490909,330
71,1.425258,2.457778,332
72,1.441860,2.426087,333
73,1.457364,2.389831,336
74,1.470437,2.353909,340
75,1.480720,2.322581,342
76,1.498708,2.301587,342
77,1.510363,2.268482,344
78,1.524548,2.243346,347
79,1.540052,2.215613,350
80,1.556136,2.191176,349
81,1.573298,2.169675,350
82,1.585302,2.141844,351
83,1.601050,2.118056,354
84,1.615790,2.095563,355
85,1.629630,2.081081,356
86,1.643617,2.060000,356
87,1.661333,2.035948,358
88,1.679144,2.012820,360
89,1.699187,2.003195,358
90,1.712737,1.975000,360
91,1.730245,1.953846,361
92,1.747945,1.939210,362
93,1.766667,1.927273,359
94,1.791086,1.902367,362
95,1.807910,1.893491,359
96,1.826705,1.874636,360
97,1.842407,1.858382,360
98,1.870317,1.833333,362
99,1.889535,1.820728,362
100,1.911765,1.805556,360
101,1.937685,1.789041,361
102,1.954683,1.782369,356
103,1.981651,1.765668,356
104,2.006154,1.743315,358
105,2.031153,1.729443,356
106,2.059748,1.705729,357
107,2.089744,1.697917,354
108,2.107843,1.684073,350
109,2.141447,1.664962,352
110,2.177852,1.651399,349
111,2.237931,1.626566,347
112,1.112644,4.400000,314
113,1.124711,4.271930,314
114,1.121277,4.149606,341
115,1.144796,3.984252,325
116,1.158837,3.865672,331
117,1.165948,3.783217,345
118,1.183628,3.664384,340
119,1.194323,3.575163,346
120,1.200000,3.496933,360
121,1.218615,3.391566,354
122,1.229787,3.341040,362
123,1.231884,3.269231,373
124,1.250526,3.193548,370
125,1.263158,3.125000,373
126,1.264228,3.094527,386
127,1.274747,3.048309,391
128,1.285714,2.985981,395
129,1.294000,2.940909,399
130,1.311609,2.887892,395
131,1.317269,2.852174,402
132,1.328000,2.801688,406
133,1.339321,2.772727,409
134,1.350000,2.732794,411
135,1.350877,2.707031,422
136,1.359768,2.673004,427
137,1.366603,2.646840,432
138,1.379576,2.613139,433
139,1.393762,2.581228,431
140,1.395393,2.550877,438
141,1.406130,2.531034,441
142,1.416826,2.503378,445
143,1.427746,2.478261,444
144,1.431559,2.460784,451
145,1.438563,2.439103,455
146,1.449057,2.415094,458
147,1.456767,2.391975,462
148,1.461825,2.378788,467
149,1.472795,2.357357,466
150,1.479401,2.337278,468
151,1.487850,2.313953,471
152,1.500000,2.297688,469
153,1.507547,2.282857,471
